,Date,User,Tweet
6850,2020-09-10 12:26:29+00:00,clbmanning,I’ve never had an anxiety attack before. I thought I did but I was wrong. Now I know. I seriously thought I was going to die. I’m okay now. #hybridlearning #teacherlife #fuck2020 #Covid19
6851,2020-09-10 12:24:25+00:00,Mirchi9,"19.7% of AP Population may have been infected by #Coronavirus 

Second sero survey results out in #AndhraPradesh with a sample size of 5000 each in nine districts.

Vizianagaram highest with 30.6% prevalence."
6852,2020-09-10 12:20:13+00:00,UMC_CommonSense,"Just saw a full on #Trump supporting parishioner say they will not vote for Trump this year. 

Why? 

-The reveal from #BobWoodward that #POTUS knew the dangers of #Covid19 and intentionally downplayed it. And then Trump admitting it on #Hannity"
6853,2020-09-10 12:19:03+00:00,petermaer,".@PaulaReidCBS notes: “The president says he did not want to invoke fear (about #COVID) but throughout his campaigns and his administration the president has repeatedly leaned into people’s fears about #immigration,
#crime, even low income housing.” -@PaulaReidCBS @CBSThisMorning"
6854,2020-09-10 12:07:51+00:00,VABVOX,"Once Trump was told by Dr. Fauci that BIPOC were disproportionately impacted by #COVID19, Trump had zero incentive to reveal how dangerous he knew the virus to be, due to his racism. Fauci was alarmed by the data and spoke out about it, but then was banned from press briefings."
6855,2020-09-10 12:06:04+00:00,megtirrell,"Dr Fauci to @harvardmed this AM on lessons learned from #covid19 pandemic (and previous health crises), emphasizing humility:

1. ""When you're experiencing an outbreak, don't ever, ever underestimate the potential of the pandemic."" (1)"
6856,2020-09-10 12:05:23+00:00,PoliticsPollss,Should the Brexit transition period be extended because of the coronavirus pandemic? #Brexit #Transition #Trade #EuropeanUnion #Coronavirus #Politics #Twitter #Poll
6857,2020-09-10 12:05:00+00:00,JohnsHopkinsSPH,"""We should see ventilation systems as our friends in this quest to control the [#coronavirus],"" says @JohnsHopkinsEHE's Ana María Rule.

On @PublicHealthPod, Rule tells @SDesmon about how ventilation systems could be improved to keep people safe."
6858,2020-09-10 12:03:07+00:00,GeraldoRivera,Trump-haters now claiming 20/20 hindsight. Vast majority of them believed as @realDonaldTrump did that #coronavirus was like a really bad flu. He didn't want to panic the country. Example: when/what date did #DrFauci &amp; #DrBirx finally agree that #Masks should be mandatory? June?
6859,2020-09-10 12:00:39+00:00,derekahunter,It's a little rich watching the same people who insist #Hydroxychloroquine will kill people pretend to be outraged over @realDonaldTrump not wanting to cause a panic over #COVID19.
6860,2020-09-10 11:57:41+00:00,NickDyerFCDO,"The impact of conflict, #coronavirus, locust swarms &amp; #climatechange has left 250 million people worldwide facing extreme hunger in 2020. As the UK’s Special Envoy for Famine Prevention &amp; Humanitarian Affairs I will promote &amp; support action to help countries most at risk."
6861,2020-09-10 11:57:20+00:00,GeraldoRivera,"With handful of exceptions, everybody in America under-estimated &amp; under-reacted to #coronavirus in February. Dems opposed travel bans imposed by @realDonaldTrump. Neither @JoeBiden nor @SpeakerPelosi rang any alarm bells. For @SenSchumer to accuse @POTUS of murder is disgusting."
6862,2020-09-10 11:53:17+00:00,GeraldoRivera,Nobody had crystal ball needed to predict what this damned #coronavirus was going to do to US &amp; rest of the planet. Certainly wish I had raised alarm earlier. @realDonaldTrump admission to #BobWoodward that he downplayed virus to prevent 'panic' is as honest as it was misguided.
6863,2020-09-10 11:53:03+00:00,DeniseGrayforKY,Please keep my family in your prayers. This morning I learned that one of my cousins in Guyana 🇬🇾 has passed away. #coronavirus is real.
6864,2020-09-10 11:50:42+00:00,Graemereaper,"Prof. Hugh Pennington is not an expert in virology, @RuthDavidsonMSP. Stop quoting him. He's a bacteriologist. He's also been retired for over 17 years. #FMQs #Scotland #COVID19"
6865,2020-09-10 11:46:06+00:00,derekjames150,"IMV, #BorisJohnson's Government has made mistakes from day one with their handling of the #Covid19 pandemic. But, after seven months of mismanagement, they're still getting it wrong. I guess this is inevitable with a PM and a cabinet devoid of common sense!"
6866,2020-09-10 11:43:17+00:00,WasOnceLou,"REPUBLICANS: President Obama didn’t condemn the Benghazi terrorist attacks until 12 hours after it! Impeach him!

ALSO REPUBLICANS: Trump downplayed and lied to Americans about #coronavirus for 8 months? Cool!"
6867,2020-09-10 11:35:29+00:00,BrianTheVoice,Is anyone else a little disappointed in @NBCSports &amp; @TODAYshow for saying the #NFL is the first “major” sport to have fans in the stands under #Covid ?? #NASCAR #CmonMan @miketirico
6868,2020-09-10 11:33:02+00:00,JohnTory,Going live on @BTtoronto with @CityMelanie this morning at 7:30AM to speak to the work we are doing to respond to the ongoing #COVID19 pandemic and our City’s safe restart as students head back to school next week.
6869,2020-09-10 11:32:53+00:00,InstituteGC,"“TBI welcomes the Government’s commitment to mass testing. It is the only way we can bridge between where we are today with #COVID19 and the arrival of a vaccine, without more major disruption and damage to our economy. (1/3)"
6870,2020-09-10 11:32:23+00:00,peter_masiakos,"He critisized China for downplaying the severity of #SARSCoV2 in Wuhan &amp; blamed @WHO for its deference to Beijing. But in Jan. while #HCP in WA cared for Americans who became ill &amp; died from #COVID, @realDonaldTrump chose to minimize the treat. @seanhannity how is this different?"
6871,2020-09-10 11:30:00+00:00,commonwealthsec,"The #COVID19 pandemic has demonstrated why the #Commonwealth has made it a priority to help countries develop robust sport sectors

Read the blog about the new, free-of-cost course designed to help countries leverage the benefits of #sport

#CommonwealthSDP"
6872,2020-09-10 11:22:25+00:00,bannerite,#MorningJoe Yesterday 1200 people died of #COVID19 and we know whom to blame! #TrumpLiesPeopleDie
6873,2020-09-10 11:19:20+00:00,drmoniquecaruth,I’m not shocked that there are people who don’t want to believe the tapes of hearing that #TrumpKnew how severe #coronavirus was. The same heard about the pussy grabbing &amp; voted for him. They saw kids being ripped from mothers &amp; caged &amp; voted for him. Keep blaming the media.
6874,2020-09-10 11:14:02+00:00,sri50,"3 of most popular trains in #Kerala b4 corona - #Venad &amp; #JanShatabdi (TVM-Kannur &amp; TVM-Kozhikode) will stop running from Sep 12, as per Railways, due to low occupancy below 25% of capacity! #Kerala govt policy is to limit transportation within state to stop spread of #COVID19!"
6875,2020-09-10 11:09:58+00:00,EclecticRadical,"The Trump administration withheld key facts about #COVID19 from the public but told Bob Woodward.

Woodward sat on it to avoid publishing spoilers for his book.

Last night, Mara Gay said she hoped she wouldn’t do the same thing in his place.

Civility is a liability."
6876,2020-09-10 11:02:20+00:00,AnaCabrera,"A majority of Americans, 62%, believe political pressure from the Trump administration will cause the FDA to rush approval of a #coronavirus vaccine before Election Day on November 3, according to a new Health Tracking Poll from the Kaiser Family Foundation."
6877,2020-09-10 10:52:47+00:00,kakape,"“We need a quantum leap in funding to increase the chances of a global solution to get the world moving working and prospering again”, says @antonioguterres at @WHO’s, wait for it, ""Inaugural meeting of the Access to #COVID19 Tools (ACT) Accelerator Facilitation Council”."
6878,2020-09-10 10:51:50+00:00,TommySheppard,So the government is now dealing with #COVID19 like a moonshot. With this lot in charge it’ll be more Apollo 13 than Apollo 11.
6879,2020-09-10 10:50:44+00:00,PriscillaLynch,"Less invasive #COVID19 testing method for children, just swabbing the nasal cavity, is being introduced this week, while a review of potential saliva tests is still ongoing by @nvrlucdireland."
6880,2020-09-10 10:46:58+00:00,AgabaClintonDan,"Allow me pose this question to comrade @infamous_tweep &amp; @jimntale. Why do people were masks and only cover their mouth and leave the nose outside well knowing it’s also another entrance for #COVID19?
#StaySafe 

Cc: @AKasingye"
6881,2020-09-10 10:42:33+00:00,BBatwooki,"The most ridiculous thing during this #COVID19 pandamic is having to dress up, put on jewellery, make-up..to move from one room to the next for a zoom meeting...I am speaking today at a conference......"
6882,2020-09-10 10:40:00+00:00,MaireadGallag14,"Fantastic, powerful and informative presentations from all speakers. Thank you @FiachraOS and @kburns28 for hosting and for the continued hard work @UCCAppSoc @uccsocialwork teams. Living and Remote Working with #COVID19 #ucconlinesw #CPD #SWResponds #socialwork  
#IASW"
6883,2020-09-10 10:39:53+00:00,TOIMumbai,"Jaffer Bhai Mansuri, knoown as #Jafferbhai, of popular Jafferbhai restaurants and catering, dies. He was 83 and  succumbed to #COVID19 after battling the infection at #BreachCandyHospital

#CoronavirusOutbreak"
6884,2020-09-10 10:37:23+00:00,BroncoBaby10,"So we're supposed to believe @realDonaldTrump, the guy who created a fake caravan before the midterms to create panic, downplayed #COVID19 b/c he ""didn't want to create a panic""?
GTFOH
#MorningJoe"
6885,2020-09-10 10:33:35+00:00,AngelaRayner,"Testing fiasco, Openly breaking the Law, Exams fiasco, Planning fiasco saving Tory donors £££’s, Millions of pounds wasted on useless PPE, Hiring clapped out Australian misogynists&amp;Climate change deniers&amp;Continued chronic handling of the #Coronavirus epidemic, Tory govt=shambles!"
6886,2020-09-10 10:25:55+00:00,beinggerric,"Only a narcissist would actually sit down to an interview with Bob Woodward on their knowledge of #COVID19.

Either that or a fricken moron.

Oh wait.....

#TrumpKnew 
#TrumpKnew 
#TrumpKnew 
#TrumpKnewVoteBlue 
#TrumpKnew 
#TrumpLiedPeopleDied 
#TrumpLiedPeopleDied"
6887,2020-09-10 10:25:31+00:00,rochelleriley,"DETROIT _ Woke up to the cult blaming #LindseyGraham for Trump admitting to a reporter that he lied about #Covid19, leading to nearly 200,000 American deaths. 

No senator has mentioned the 25th Amendment yet.

But it's early. 

#TrumpKnew"
6888,2020-09-10 10:20:57+00:00,Consortiumnews,"BREAKING: It seems one of the lawyers in the #Assange hearing may have been exposed to #COVID. Both the defence and prosecution have signalled to Judge Baraitser the risk to everyone present to date, inc #JulianAssange. Pending results of a #Covid test, adjournment until Monday."
6889,2020-09-10 10:19:37+00:00,VABVOX,"February 7.
That is when Trump told Woodward ""This is deadly stuff"" and said the #coronavirus is airborne.
Eight months ago and Trump  never called for a mask mandate and still hasn't. And his dull-witted followers are still infecting people every day because Trump lied to us."
6890,2020-09-10 10:12:33+00:00,wikileaks,Breaking: Julian Assange extradition hearing has now been officially postponed after a member of the US prosecution potentially exposed to #COVID19 #AssangeCase
6891,2020-09-10 10:11:30+00:00,ellymelly,"#AlanJones owns the airwaves with a scathing review of the premiers and PM.

Also the only commentator to correctly call @JohnBarilaroMP's valiant defence of Australian farmers against the Libs.

#auspol #nswpol #COVID19 #skynews #vicpol #qldpol"
6892,2020-09-10 10:06:13+00:00,_InThisTogether,"Zero #COVID19 (Zero COVID policy) and Net Zero (Carbon) Policy are exactly the same thing. 

What are the chances that a pandemic (disease) would deliver precisely the outcomes that the U.N, Club of Rome, WEF, UK State and other globalists have planned for decades?"
6893,2020-09-10 10:00:00+00:00,UNAIDS,"“#COVID19 has caused significant loss of life in many communities, but notably in those where inequities make people more vulnerable to ill health,"" said @JoseM_Zuniga, President of @IAPAC. 

Be sure to read the new UNAIDS report on HIV and COVID-19!"
6894,2020-09-10 09:58:03+00:00,preshitorian,Timeline full of children and parents with ‘colds’. Might well be - but that’s also exactly how #COVID19 started for me and my family. I wonder whether there’ll ultimately be compensation for those deliberately infected by @BorisJohnson.
6895,2020-09-10 09:50:57+00:00,AshishSinghLIVE,Haryana CM @mlkhattar discharged from Medanta..he was admitted there after he was found #Covid Positive @ABPNews
6896,2020-09-10 09:50:35+00:00,ss_suryawanshi,"Breaking. Major set back for fight against #COVID19. The Serum Institute of India said, ""We are reviewing the situation &amp; pausing India trials till AstraZeneca restarts the trials. Following DCGI's instructions &amp; will not be able to comment further on trials."" @NewIndianXpress"
6897,2020-09-10 09:48:24+00:00,timesofindia,"We are reviewing the situation and pausing India trials till AstraZeneca restarts the trials. We are following Drug Controller General of India's (DGCI) instructions and will not be able to comment further on trials: Serum Institute of India on #COVID19 vaccine trials

(ANI)"
6898,2020-09-10 09:46:18+00:00,ellymelly,"The Prime Minister needs to pull rank on the premiers, open the borders and accept responsibility.

This country is bleeding out and no one is coming to save us.

#theboltreport #auspol #COVID19 #Covid_19 #vicpol #qldpol #nswpol"
6899,2020-09-10 09:45:21+00:00,newschambers,"Mike Ryan talking about younger people with long-term impacts of #COVID19 ""finding it difficult to recover"".

He says it's not correct to look at young people's role as simply not to pass it on to older people.

#LongCovid @TodaywithClaire"
6900,2020-09-10 09:44:09+00:00,NikkiStix55,"Could you spare 10 minutes of your time for a #GlobalMeditation Sunday night at 8pm BST?

With so much unrest in the world at the moment due to #Covid19 and other events, we thought it might be nice for us all to join together and think about life being good again. When..."
6901,2020-09-10 09:43:38+00:00,NativeAmText,"Mom had a stroke in early March. Dad couldn't see her at the rehab place until she was well enough to come home late in July because of #Covid. I think of friends and students who lost family. I hated Trump before this, but, man, those interviews. And the Atlantic? I'm pissed."
6902,2020-09-10 09:35:30+00:00,l78lancer,"I hear Trump talking crazy and lying about #coronavirus , and all I can think of is crazy, insane, inhuman experiments done on victims by soulless Nazis in the 1930s.

He's bad and getting much worse."
6903,2020-09-10 09:35:12+00:00,RohitParwe,"#MVA Government&amp; @ShivSena Violating their powers in Maharashatra
I request @rashtrapatibhvn Sir to Demolish Maharashtra Government &amp; take the powers Back Under #Article356 of Indian Constitution &amp; also the state govt. fails in controlling #COVID19
@maha_governor @Dev_Fadnavis"
6904,2020-09-10 09:34:34+00:00,CaroleBruce17,"I wonder how many Drs, researchers, people involved with health on any level, are seeing the long-term effects of #COVID19 and remembering what #ME patients have been presenting for decades. Will they join the dots? Recognition at last? My god we #pwME need help. #NHS #LongCovid"
6905,2020-09-10 09:31:28+00:00,natureofthings7,"So you know #COVID19 is a deadly airborne virus 10 times more lethal than the flu and you encourage your supporters not to wear masks and ridicule those that do, for what purpose? It's insane."
6906,2020-09-10 09:20:17+00:00,DrTedros,"Pleased to address @WHOSEARO Ministerial meeting on #COVID19. I asked Ministers to:
Prevent amplifying events
Reduce deaths by protecting essential workers &amp; the vulnerable
Empower &amp; educate communities
Find, isolate, test &amp; care for cases; trace &amp; quarantine their contacts
#RC73"
6907,2020-09-10 09:16:34+00:00,DEAcampaign,"BREAKING: Julian #Assange hearing at the Old Bailey today is postponed pending COVID-19 test results of husband of one of the US lawyers. 
#AssangeCase #COVID19 
Case management hearing however will start shortly. Updates to follow."
6908,2020-09-10 09:06:11+00:00,ellymelly,"#theboltreport asks what kind of premier makes a dying father choose which of his for children he wants to say goodbye to because of arbitrary #COVID19 restrictions?

A worthless piece of shit wholly unqualified for political power aka @AnnastaciaMP"
6909,2020-09-10 09:05:35+00:00,ss_suryawanshi,"1. The BJP moves the no confidence motion against the Mumbai mayor @KishoriPednekar in BMC
2. Mayor get infected with #COVID19 positive. @bmshirsat @NewIndianXpress"
6910,2020-09-10 09:03:52+00:00,SteveLloyd001,"- Happy @jjhorgan found another $1.6 B for #COVID19 health services.
- Sad @jjhorgan and @Rob_Fleming didn't use a portion of that + $242 M from Ottawa to *limit* CV19 in #bced.
- Amazed $$ to trace &amp; treat is +\- bottomless while prevention goes begging.
- Disgusted, honestly."
6911,2020-09-10 08:48:06+00:00,AdamRutherford,"#BBCInsideScience at 4:30 on @BBCRadio4 is a special on (imo) the greatest medical intervention in history - VACCINES. 
And our attempts to make one for #COVID19 

In the mean time, I'm making a doc on #covid longhaulers, of which I am one (of many)
Coming soon to @BBCRadio4"
6912,2020-09-10 08:37:07+00:00,BibleBeliever4,"#Apocalypse2020 is trending and many still haven't woken up to the fact that we are living in the #EndTimes... With the current #COVID19 pandemic and #CaliforniaFires ravaging the West Coast.. 

Repent now, turn to #Jesus, and be saved!!

#ThursdayThoughts"
6913,2020-09-10 08:34:44+00:00,RezaNasri1,.@realDonaldTrump's contribution to the spread of #COVID19 is not just America's business. We're talking about a pandemic here. This calls for international condemnation. #TrumpKnew
6914,2020-09-10 08:31:01+00:00,timetoreunite,"Don’t break up, don’t lose hope. Few months are nothing compare to the years that you gonna be together in the future. See the whole frame. Choose to stay for the best relationship you’ve ever had. #LoveIsNotTourism #LoveIsEssential #LiftTheTravelBan #TimeToReunite #COVID19"
6915,2020-09-10 08:30:00+00:00,Heid_oil,"#ODX My plan is working. Not sold any of my @OmegaDiagnostic holding. Profits are a growing. 

Last nights press conference says it all to me with @BorisJohnson 

Get testing .. #COVID19"
6916,2020-09-10 08:29:27+00:00,georgegalloway,Hello @MattHancock I have a question for you. Why can a South Korean get #Covid tested at the bus-stop but I STILL can’t get through to your phone-line or website to get a test?
6917,2020-09-10 08:26:26+00:00,NicoSchira,#Napoli have officially confirmed President Aurelio #DeLaurentiis has tested positive for #COVID19
6918,2020-09-10 08:25:36+00:00,offcrabtree,"Good moaning. 

I see that Barearse Johnson has now come up with Operation Manshit as his latest #covid19 strategy. 

We're now limited to gatherings of only sex people."
6919,2020-09-10 08:25:05+00:00,ArchaeoBonegirl,"This time every year I'd be preparing for BABAO conference. 
Not this year - cancelled 🙁 #COVID19
I shall miss the social side immensely, I get to geek out with other bone people who understand the unique science we study and won't bat an eye at some of the comments I make."
6920,2020-09-10 08:23:19+00:00,ranjona,"Everyday, the number of people one knows with #COVID19 goes up..."
6921,2020-09-10 08:23:17+00:00,HHepplewhite,"#Covid there is so much misinformation out there. What is the truth, what is lies. Is it any wonder that ppl become stuck and unable to navigate through this. I don’t envy our gov for having to deal with it. Truth is, covid is new, we just don’t know 🤷🏼‍♀️🤷🏼‍♀️"
6922,2020-09-10 08:13:48+00:00,derekjames150,Don't blame young people for the increase in #Covid19 cases! Blame the real culprits - #BorisJohnson's Government!
6923,2020-09-10 08:12:55+00:00,PawanismNetwork,"Need O+ve group plasma donor(covid recovered) urgently .
Patient Name: K. Vasundhara Devi
Age : 85
Location : Hyderabad.
Hospital : AIG Hospitals, Madhapur
Attendant phone :  +919849019134(K. Ashok Kumar)...

#Covid19TSHelp #Covid19"
6924,2020-09-10 08:05:20+00:00,thejanasanchez,Is it possible he downplayed #Covid simply because he didn’t want to reduce business for his hotels? Nothing else makes sense to me #TrumpKnew
6925,2020-09-10 08:02:02+00:00,mom_in_dystopia,Is the egotistical and morally bankrupt Dutch approach to the #COVID19 pandemic a result of “white privilege” where Dutch people genuinely believe that no harm can ever come to them and they can continue being painfully inept and negligent with no accountability?
6926,2020-09-10 08:00:50+00:00,nancycato1,Been doing some research: those #Covid saltwater tears from our #DearLeaderScotty were actually pumped from his Reserve Well.. built up whilst *not* talking about #OnWaterMatters &amp; those wretched Refugees! 🙄
6927,2020-09-10 08:00:34+00:00,freya_sawbridge,"I had a mild case of #LongCovid and it still, nearly 6 months on, can knock me to the ground. If I even slightly overdo it, I'll have an onslaught of symptoms that leave me battling and despairing for weeks. #COVID19 is the worst thing I've ever experience in my 27 years of life."
6928,2020-09-10 07:59:45+00:00,Omar_Gaza,Sorry to report a new #coronavirus death of a six month old infant. Death toll up to 10. #Gaza
6929,2020-09-10 07:59:30+00:00,caopmishra,"Watch me @AbpGanga  3.00PM
@awdheshkmishra @shailesharora7 
#coronavirus"
6930,2020-09-10 07:53:34+00:00,JimGamble_INEQE,"First flight in a long time. Row 2 six of us in it, row 1 totally empty but staff cannot move anyone into row one to provide more space between passengers as it costs more???? @AerLingus jobsworth even during #COVID-19"
6931,2020-09-10 07:51:01+00:00,mistereatgalway,"SMES cannot wait 72 hours for their staff to get results after testing for #COVID19. It's killing small businesses. We need a more robust system that delivers results on the day. Otherwise, it is pointless. @SMERecoveryIrl @1Hildegarde @AnneRabbitte"
6932,2020-09-10 07:50:15+00:00,phi88,Young people don't kill their grandparents. The Tory Government killed them when they did nothing about #Covid19UK in care homes. Stop using young people as a scapegoat #Covid19 #CovidUK #UKGov #ToryShambles
6933,2020-09-10 07:48:07+00:00,GavinCurnow,"It's still utterly astonishing to me that #COVID19 is a disease that put Boris Johnson at death's door, so he is absolutely clear on it's effects &amp; yet he still cannot organise a piss up in a brewery when it comes to planning &amp; protecting public health.

Doesn't that worry you?"
6934,2020-09-10 07:47:34+00:00,ellymelly,"Seriously? #IStandWithCatherineAndrews???

There is nothing more debase than politicians dragging their wives out in front of the cameras to garner sympathy from the press.

#DanAndrews #covid19 #covid_19 #vicpol #auspol #danistan #istandwithdan #danielandrews"
6935,2020-09-10 07:47:02+00:00,GurpreetKChadha,"Major Issues in 🇮🇳
#Kangna tweets 
#Rhea Chakraborty 
#SSR 
#Youtube Dislikes 
#Modi ji playing with Peacock 
#Tiktok #PubG Ban 
Minor Issues in 🇮🇳
#Coronavirus increasing 
#GDP Falling 
#Millions out of job 
#Students Suffering 
#Petrol prices hitting century 
Wake Up India 🇮🇳🙏🏻"
6936,2020-09-10 07:37:50+00:00,johnlittle,"So while all the RWNJs pile onto @DanielAndrewsMP for the curfew saying there was no reason for it, here's a reason #CORONAVIRUS. And here's a question, who would you blame if the curfew was lifted and the case numbers surged? #KennyReport #TheDrum 
#StandByYourDan #auspol"
6937,2020-09-10 07:16:08+00:00,abcmelbourne,"""One super-spreading event can just erupt,"" Prof Mike Toole from the @BurnetInstitute.

He tells @Raf_Epstein he prefers  Victoria's strategy to NSW's #COVID-19 plan

#springst"
6938,2020-09-10 07:12:47+00:00,MCruicky,I feel completely sick and bloody fuming re the actions of the QLD Premier not allowing family to attend funerals or visit dying parents....yet all sweet for $$$ AFL &amp; Movie Stars..now to play the bullied card on R U OK day...this is not ok #COVID19 #Gladys kidding yourself 🤬
6939,2020-09-10 07:08:59+00:00,EdanClay,Deaths from #coronavirus were not an accident... it was murder.
6940,2020-09-10 07:07:39+00:00,DrGJackBrown,"The #COVID19 Pandemic is not a static event, it's ongoing. Think of it as the biggest multicar crash you've ever seen, then Multiply it by 100,000. But here's the catch: we're only 30-40% of the way through the crash. Most of the people who will die from COVID haven't died yet."
6941,2020-09-10 07:06:40+00:00,annavetticad,"If you want to know why India's National Family Planning Programme is such a failure, just look at the sea of men out there wearing their masks below their noses. I dread to think where or how they wear condoms. 

#COVID19 is real. Stay masked, stay safe."
6942,2020-09-10 07:03:38+00:00,Dr2NisreenAlwan,Studies linking population levels of #COVID19 mortality/infection with population-level characteristics eg % childhood immunisation or % vitamin D deficiency for the whole country or region don’t provide causal evidence. They are what it says on the tin: correlational studies 1/2
6943,2020-09-10 06:54:31+00:00,Shaun_LDNurse,"1. Why are some Unis and #Nursing Schools publicly welcoming “heroes” back into classroom [#StudentNurse who opted-in during #COVID19 #Pandemic?]
Imagine if you were a #StudentNurse who had to shield or who had no choice when opted-out [including when no extended placement..."
6944,2020-09-10 06:34:23+00:00,abhilasha_panda,"During this hour of #COVID, how many do agree to this #RafaleinIndia induction ceremony. Do we actually need this to be done?? #rafalepowersindia"
6945,2020-09-10 06:31:37+00:00,PaulSommerville,Still no testing at Dublin Airport 8 months into #Covid - 0ver 500k people travelled through Dublin airport last MONTH
6946,2020-09-10 06:31:14+00:00,Bukyanajulius1,"Juvenile tested positive for #COVID19 at Kawempe Police Station. There is SOPs in place at the station, but it remains open. Why are they not closing for fumigation to take place like it was with Masindi Police Station?

#NBSMorningBreeze #NBSUpdates #StaySafeUg"
6947,2020-09-10 06:22:07+00:00,robcullen79,"Finally, some positive news for the events industry!

Venues can now hold meetings for up to 50 people including staff, provided safe social distancing measures are in place.#Covid19 Let’s hope we can all #BuildBackBetter"
6948,2020-09-10 06:19:55+00:00,HelgaSchmid_SG,"Proud of the resilience &amp; dedication @eu_eeas staff around the world have shown these past months. We will continue to work to manage global impact of #COVID19 &amp; deliver on EU’s ambitious foreign &amp; security agenda, despite a challenging intl environment. Bonne rentrée à tous!"
6949,2020-09-10 06:13:45+00:00,Steve_Lyons_,"The UK government’s conduct of the #COVID19 crisis is OUTRAGEOUS

The UK government’s conduct of the #Brexit negotiations is OUTRAGEOUS

The UK government’s conduct of the Brexit #Referendum was OUTRAGEOUS

The UK government’s CONDUCT is OUTRAGEOUS

#ToryCorruption
#ToryShambles"
6950,2020-09-10 06:10:41+00:00,ANI,"Loan moratorium case in Supreme Court Loan: Senior advocate, Rajeev Dutta, appearing for a set of borrowers, told the Court that compound interest is still being charged in loan cases. Where is the relief? Loans being restructured, that should have been done earlier. #COVID19"
6951,2020-09-10 06:04:52+00:00,DrGJackBrown,"FACT: Donald Trump repeatedly said, ""#COVID19 is a Democrat hoax that will miraculously disappear.""

But #HeKnew. That Fucker knew."
6952,2020-09-10 06:04:50+00:00,pradeepraiindia,"Offices are open . @OfficialDMRC #schoolsreopening despite #CoronavirusIndia 1172 deaths, 95735 cases in 24 hours 
#Delhi Records 4039 new cases of #Covid-19 . Now everything is normal than what was the need of #lockdown at the first place . #COVID19"
6953,2020-09-10 06:00:13+00:00,ANI,"Odisha reported 3,991 new #COVID19 cases, 3110 recoveries and 11 deaths on September 9, taking the total number of positive cases in the state to 1,39,121 including 1,05,295 recoveries, 33,182 active cases and 591 deaths: State Health Department"
6954,2020-09-10 06:00:11+00:00,lliswerryguy,So let’s get this straight! Anyone arriving in an inflatable to England with more than 6 people will be fined £100 ?????  #COVID19 #coronavirusuk #ruleof6 #BorisJohnson #CovidUK #GMB
6955,2020-09-10 06:00:00+00:00,UNAIDS,"“This is a unique opportunity to reimagine systems for health,"" said @Winnie_Byanyima. 

""All eyes are on health, health systems and health care, with countries wanting to be better equipped to deal not only with #COVID19 but also to create healthier, more resilient societies."""
6956,2020-09-10 05:59:19+00:00,shalini8282,There is an urgent need of covid recovered plasma donor for A+ case in Chandigarh. Please help. #COVID19 #plasmadonation #COVID__19
6957,2020-09-10 05:56:17+00:00,petertimmins3,"Deluded philandering #PM calls for 10,000,000 #covid tests per day. If each one took ten minutes to administer, it would need an army of 250,000 healthcare professionals to administer. 

#Johnson doesn't do details. Silly twonk."
6958,2020-09-10 05:50:04+00:00,Sarah_Pennells,. @MattHancock says people ‘without #Covid19 symptoms’ are causing capacity problems by getting tested. Covid symptoms vary so widely and the virus can show up in tests before you have symptoms - as happened to a friend of mine. Message around testing v confusing.
6959,2020-09-10 05:46:24+00:00,HFWOdisha,"Regret to inform the demise of Eleven #COVID19 positive patients while under treatment in hospitals. 

1. A 51 year old male of Bhadrak district. 

2. A 70 year old male of Bhubaneswar who was also suffering from Diabetes, Hypertension."
6960,2020-09-10 05:38:00+00:00,Eboxmedia1,"The King is coming in glory and beauty. We are no longer in the last days, we are in the last hours. 
Are you Ready for him? Does this news make you happy or worried?. If worried, Chat me up let us talk about it. #JesusIsKing #bbnaijialockdown #COVID19"
6961,2020-09-10 05:32:14+00:00,PeterWMurphy1,"Dear @AnnastaciaMP,
Stay strong. I'm from Sydney, NSW and I support your measures to stop the spread of #coronavirus and keep Queensland safe. #IStandWithAnnastacia #COVID19qld #qldpol"
6962,2020-09-10 05:23:58+00:00,richardursomd,"#HCQ, the BIRTH CONTROL for viruses like #Covid #Fauci, I don’t believe in birth control for viruses? Right @carolina_bonita?🤓"
6963,2020-09-10 05:16:56+00:00,RealDLHughley,Wayment #Trump downplayed the #coronavirus cuz he didn’t wanna cause a panic? Panic? Ain’t that his entire re-election campaign? #TeamDl
6964,2020-09-10 05:16:26+00:00,ANI,"244 more Maharashtra police personnel tested #COVID19 positive while 4 died, in the last 24 hours. Total number of positive cases in the police force rise to 18,216 including 3,576 active cases, 14,456 recoveries &amp; 184 deaths till date: Maharashtra Police"
6965,2020-09-10 05:14:34+00:00,NidhiTanejaa,3-judge bench headed by Justice AM Khanwilkar to shortly hear pleas challenging CBSE decision to hold compartment exams amid #COVID19
6966,2020-09-10 05:13:33+00:00,JenChangeFL,"Since Trump is complicit in 200k #COVID19 deaths, ask yourself:

How many deaths is my congressperson complicit in by not supporting #MedicareForAll, #UBI &amp; a #GreenNewDeal ?"
6967,2020-09-10 05:11:39+00:00,AjayChhikara9,"According to CMIE's August report, As many as 50 lakh salaried people lost their livelihoods in the month of July, taking the total tally of those who lost their job during #COVID to 1.9 crores.

@KirenRijiju will you speak up for people who suffered ?
@IYC
#SpeakUpForJobs"
6968,2020-09-10 05:05:32+00:00,odisha_police,"From morning of 09.09.2020 to morning of 10.09.2020, 01 case regd by #OdishaPolice for violation of guidelines on #COVID19."
